Unnamed: 0,name,original_style,brewery,abv,ave rating,min ibu,max ibu,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty,state,country,retired,style,milk,old,dark,wild,pale,red,imperial
3592,Porter,Porter - English,The St. George Brewing Company,5.0,4.01,20,30,10,74,12,55,62,5,0,5,35,6,113,VA,US,f,Porter,0,0,0,0,0,0,0
3593,Dublin Porter,Porter - English,Guinness Ltd.,3.8,3.56,20,30,14,71,4,26,49,9,0,11,14,4,94,,IE,f,Porter,0,0,0,0,0,0,0
3596,Benchwarmer Porter,Porter - English,Cooperstown Brewing Company,6.3,3.79,20,30,19,64,13,55,65,27,0,28,29,6,92,NY,US,f,Porter,0,0,0,0,0,0,0
3597,Black Wych,Porter - English,Wychwood Brewery Company Ltd,5.0,3.72,20,30,15,54,5,45,51,13,0,18,26,11,77,GB2,GB,f,Porter,0,0,0,0,0,0,0
3599,Deep Six,Porter - English,Heavy Seas Beer,6.8,3.9,20,30,20,88,10,83,66,20,0,22,59,23,124,MD,US,f,Porter,0,0,0,0,0,0,0
3600,Old Growler,Porter - English,Nethergate Brewery Co. Ltd.,5.5,3.83,20,30,10,82,14,60,59,22,0,31,31,13,141,GB2,GB,f,Porter,0,0,0,0,0,0,0
3601,Longfellow,Porter - English,Shipyard Brewing Company,5.8,3.86,20,30,16,74,13,66,96,24,2,21,43,34,125,ME,US,f,Porter,0,0,0,0,0,0,0
3602,Rickard'S Dark,Porter - English,Molson Coors Canada,4.8,3.08,20,30,10,57,6,31,98,10,0,12,17,5,106,ON,CA,f,Porter,0,0,0,0,0,0,0
3603,Shoo-Fly Pie Porter,Porter - English,Lancaster Brewing Company,6.2,3.78,20,30,9,86,15,69,72,3,0,4,23,33,137,PA,US,f,Porter,0,0,0,0,0,0,0
3604,Duke Of Winship,Porter - English,"Middle Ages Brewing Co., Ltd.",6.5,3.9,20,30,23,92,34,50,95,26,0,22,39,25,152,NY,US,f,Porter,0,0,0,0,0,0,0
3605,Midnight Sun,Porter - English,Williams Brothers Brewing Company,5.6,3.94,20,30,25,77,16,45,74,23,0,35,36,30,99,GB6,GB,f,Porter,0,0,0,0,0,0,0
3606,Longboat Chocolate Porter,Porter - English,Phillips Brewing Company,5.2,3.8,20,30,17,152,4,53,114,10,0,12,18,15,165,BC,CA,f,Porter,0,0,0,0,0,0,0
3607,Genesee Salted Caramel Chocolate Porter,Porter - English,Genesee Brewing Co. / Dundee Brewing Co.,6.5,4.01,20,30,7,104,6,32,133,2,29,1,9,6,178,NY,US,f,Porter,0,0,0,0,0,0,0
3608,Busted Knuckle Ale,Porter - English,Big Woods Brewing Co. / Quaff On! Brewing Company,7.2,3.85,20,30,2,73,11,45,63,15,0,19,29,16,89,IN,US,f,Porter,0,0,0,0,0,0,0
3609,Peanut Butter Cup Porter,Porter - English,Karl Strauss Brewing Company,5.6,3.79,20,30,4,158,7,13,50,15,2,12,5,4,199,CA,US,f,Porter,0,0,0,0,0,0,0
3610,Old Slug Porter,Porter - English,RCH Brewery,4.5,3.77,20,30,18,117,14,60,75,27,0,33,29,10,127,GB2,GB,f,Porter,0,0,0,0,0,0,0
3611,Pigs Ass Porter,Porter - English,Harvest Moon Brewery,5.7,3.83,20,30,7,88,8,29,60,5,0,4,17,14,105,MT,US,f,Porter,0,0,0,0,0,0,0
3612,Anvil Porter,Porter - English,French Broad River Brewing,6.0,3.7,20,30,14,94,9,67,81,8,0,2,23,6,133,NC,US,f,Porter,0,0,0,0,0,0,0
3615,Imperial Doughnut Break,Porter Imperial,Evil Twin Brewing,11.5,4.21,35,50,9,89,21,66,136,4,1,5,22,27,175,NY,US,f,Porter,0,0,0,0,0,0,1
3616,No Rules,Porter Imperial,Perrin Brewing Co.,15.0,4.52,35,50,6,112,58,48,162,13,0,76,11,26,146,MI,US,f,Porter,0,0,0,0,0,0,1
3617,Lil' B,Porter Imperial,Evil Twin Brewing,11.5,4.19,35,50,7,96,31,33,92,28,0,48,11,8,91,NY,US,f,Porter,0,0,0,0,0,0,1
3618,Birth Of Tragedy,Porter Imperial,Hill Farmstead Brewery,9.0,4.48,35,50,5,58,49,46,67,8,0,11,11,33,123,VT,US,f,Porter,0,0,0,0,0,0,1
3619,Morning Wood,Porter Imperial,Funky Buddha Brewery,12.0,4.66,35,50,10,105,50,63,160,2,7,7,11,35,187,FL,US,f,Porter,0,0,0,0,0,0,1
3620,Bourbon Barrel Black Maple,Porter Imperial,Jackie O's Pub & Brewery,11.0,4.48,35,50,9,86,70,48,158,8,2,23,24,40,233,OH,US,f,Porter,0,0,0,0,0,0,1
3621,Imperial Biscotti Break Natale - Pretty Please With A Cherry On Top,Porter Imperial,Evil Twin Brewing,11.5,4.16,35,50,6,114,24,55,104,28,0,78,23,17,141,NY,US,f,Porter,0,0,0,0,0,0,1
3622,Wide Awake It'S Morning,Porter Imperial,Funky Buddha Brewery,10.0,4.55,35,50,12,73,7,68,142,5,6,5,7,60,183,FL,US,f,Porter,0,0,0,0,0,0,1
3624,Last Buffalo In The Park,Porter Imperial,Funky Buddha Brewery,11.5,4.56,35,50,14,94,54,45,73,4,0,65,5,24,128,FL,US,f,Porter,0,0,0,0,0,0,1
3625,Sunday Brunch,Porter Imperial,Kane Brewing Company,9.2,4.57,35,50,4,79,13,61,96,3,0,4,8,50,130,NJ,US,f,Porter,0,0,0,0,0,0,1
3626,Mogli,Porter Imperial,Caldera Brewing Company,8.5,4.27,35,50,8,111,30,31,104,4,0,4,14,23,108,OR,US,f,Porter,0,0,0,0,0,0,1
3627,Victory At Sea - High West Barrel-Aged,Porter Imperial,Ballast Point Brewing Company,12.0,4.32,35,50,10,97,69,55,65,7,0,13,13,51,156,CA,US,f,Porter,0,0,0,0,0,0,1
3628,Victory At Sea - Peppermint,Porter Imperial,Ballast Point Brewing Company,10.0,3.97,35,50,3,52,8,49,44,0,0,1,88,19,81,CA,US,f,Porter,0,0,0,0,0,0,1
3630,Victory At Sea - Coconut,Porter Imperial,Ballast Point Brewing Company,10.0,4.06,35,50,7,69,28,63,51,5,0,73,26,36,104,CA,US,f,Porter,0,0,0,0,0,0,1
3632,Dirty Old Man Imperial Rye Porter,Porter Imperial,Tyranena Brewing Company,7.9,4.14,35,50,4,129,49,38,87,16,0,22,8,36,173,WI,US,f,Porter,0,0,0,0,0,0,1
3633,Alberta Clipper,Porter Imperial,Great Lakes Brewing Co.,7.8,3.94,35,50,5,110,29,30,154,21,0,78,30,8,105,OH,US,f,Porter,0,0,0,0,0,0,1
3634,Mexican Brunch,Porter Imperial,Kane Brewing Company,9.2,4.57,35,50,8,99,27,71,86,4,0,5,10,84,136,NJ,US,f,Porter,0,0,0,0,0,0,1
3636,Bourbon Barrel Aged Hellfighter,Porter Imperial,Karbach Brewing Co.,10.8,4.34,35,50,5,98,61,35,63,7,2,15,9,30,126,TX,US,f,Porter,0,0,0,0,0,0,1
3637,Morning Bell,Porter Imperial,Kane Brewing Company,9.2,4.34,35,50,6,120,10,97,62,11,0,4,17,9,142,NJ,US,f,Porter,0,0,0,0,0,0,1
3638,Yin & Yang,Porter Imperial,Evil Twin Brewing,10.0,4.04,35,50,5,55,15,67,35,22,0,27,64,7,77,NY,US,f,Porter,0,0,0,0,0,0,1
3639,Roebling Vanilla Espresso Porter,Porter Imperial,Rivertown Brewery & Barrel House,7.8,3.76,35,50,5,56,13,42,42,7,0,4,11,36,103,OH,US,f,Porter,0,0,0,0,0,0,1
3641,Red Eye Coffee Porter,Porter Imperial,Two Brothers Brewing Company,9.2,4.04,35,50,7,86,15,80,52,6,0,9,22,13,140,IL,US,f,Porter,0,0,0,0,0,0,1
3644,Everett (Barrel Aged),Porter Imperial,Hill Farmstead Brewery,8.0,4.4,35,50,4,95,74,25,67,13,0,22,4,41,127,VT,US,f,Porter,0,0,0,0,0,0,1
3645,Victory At Sea - Peanut Butter,Porter Imperial,Ballast Point Brewing Company,10.5,3.97,35,50,10,197,27,107,83,5,0,8,50,39,304,CA,US,f,Porter,0,0,0,0,0,0,1
3646,Shadow Of A Doubt,Porter Imperial,Russian River Brewing Company,9.6,4.13,35,50,13,114,13,59,102,19,0,38,38,22,121,CA,US,f,Porter,0,0,0,0,0,0,1
3650,Southampton Imperial Porter,Porter Imperial,Southampton Publick House,7.2,3.63,35,50,7,89,18,48,59,9,2,21,17,11,102,NY,US,f,Porter,0,0,0,0,0,0,1
3651,Culmination Chocolate Porter (Brush & Barrel Series),Porter Imperial,Long Trail Brewing Co.,9.3,4.05,35,50,12,128,30,102,101,16,0,21,52,22,165,VT,US,f,Porter,0,0,0,0,0,0,1
3654,Mocha Machine,Porter Imperial,Beachwood BBQ & Brewing,9.2,4.35,35,50,12,131,17,124,74,11,0,11,23,12,198,CA,US,f,Porter,0,0,0,0,0,0,1
3655,Pugsley'S Signature Series: Imperial Porter,Porter Imperial,Shipyard Brewing Company,7.1,3.73,35,50,13,108,27,78,85,29,0,28,37,19,121,ME,US,f,Porter,0,0,0,0,0,0,1
3656,Convenient Distraction,Porter Imperial,O'so Brewing Company & Tap House,10.5,4.16,35,50,11,85,26,76,51,4,0,18,18,40,123,WI,US,f,Porter,0,0,0,0,0,0,1
3657,Imperial Coconut Porter,Porter Imperial,Maui Brewing Co.,9.4,4.26,35,50,5,117,18,59,67,1,0,63,36,13,137,HI,US,f,Porter,0,0,0,0,0,0,1
3658,Imperial Tanilla,Porter Imperial,Knee Deep Brewing Company,10.0,3.86,35,50,11,105,32,111,76,13,0,7,78,81,154,CA,US,f,Porter,0,0,0,0,0,0,1
3660,Black Ball Porter,Porter Imperial,To Øl,8.0,4.1,35,50,19,115,15,108,79,13,0,13,58,29,141,,DK,f,Porter,0,0,0,0,0,0,1
3663,Porter,Porter Robust,Founders Brewing Company,6.5,4.27,25,40,13,87,8,84,63,13,0,15,57,9,125,MI,US,f,Porter,0,0,0,0,0,0,0
3664,Porter,Porter Robust,Bell's Brewery - Eccentric Café & General Store,5.6,3.88,25,40,8,83,10,87,54,7,0,8,50,11,131,MI,US,f,Porter,0,0,0,0,0,0,0
3665,Robust Porter,Porter Robust,Smuttynose Brewing Company,6.2,4.15,25,40,5,108,4,97,59,14,0,21,44,14,130,NH,US,f,Porter,0,0,0,0,0,0,0
3666,Death By Coconut,Porter Robust,Oskar Blues Grill & Brew,6.5,4.18,25,40,12,101,17,37,84,1,0,79,12,8,99,CO,US,f,Porter,0,0,0,0,0,0,0
3667,Eugene,Porter Robust,Revolution Brewing,6.8,4.01,25,40,10,121,11,56,102,16,0,15,38,22,159,IL,US,f,Porter,0,0,0,0,0,0,0
3671,Chief Blackhawk Porter,Porter Robust,Tyranena Brewing Company,5.75,3.84,25,40,22,90,12,92,65,9,1,3,53,12,151,WI,US,f,Porter,0,0,0,0,0,0,0
3673,Payback Porter,Porter Robust,Speakeasy Ales & Lagers,7.5,3.93,25,40,8,114,13,111,72,12,0,17,68,14,170,CA,US,f,Porter,0,0,0,0,0,0,0
3674,Bobo'S Robust Porter,Porter Robust,Big Sky Brewing Company,5.8,3.85,25,40,13,134,10,85,85,9,0,7,35,15,159,MT,US,f,Porter,0,0,0,0,0,0,0
3675,Black Robusto Porter,Porter Robust,Drake's Brewing Co.,6.3,3.97,25,40,11,104,14,86,62,9,1,4,46,15,137,CA,US,f,Porter,0,0,0,0,0,0,0
3677,God Damn Pigeon Porter,Porter Robust,Spiteful Brewing,8.2,4.03,25,40,11,89,21,96,65,12,0,17,67,10,103,IL,US,f,Porter,0,0,0,0,0,0,0
3678,Pile O' Dirt Porter,Porter Robust,Crow Peak Brewing,6.0,3.75,25,40,16,77,4,87,50,2,0,6,61,18,126,SD,US,f,Porter,0,0,0,0,0,0,0
3679,Coffee Eugene,Porter Robust,Revolution Brewing,6.8,4.23,25,40,22,95,10,136,65,18,0,7,47,20,197,IL,US,f,Porter,0,0,0,0,0,0,0
3683,Gran Sport Porter,Porter Robust,COOP Ale Works,5.2,4.08,25,40,19,114,5,83,50,9,0,9,52,15,140,OK,US,f,Porter,0,0,0,0,0,0,0
3684,Fionn,Porter Robust,Angry Chair Brewing,10.2,4.35,25,40,3,41,8,38,46,0,1,2,9,6,124,FL,US,f,Porter,0,0,0,0,0,0,0
3685,Robust Porter,Porter Robust,Reuben's Brews,6.0,3.94,25,40,12,64,6,61,38,6,0,8,21,2,105,WA,US,f,Porter,0,0,0,0,0,0,0
3687,Draken Robust Porter,Porter Robust,Kelsen Brewing Company,6.8,4.2,25,40,12,111,12,76,96,17,0,19,45,17,153,NH,US,f,Porter,0,0,0,0,0,0,0
3688,Block Party Robust Porter,Porter Robust,Four Corners Brewing Company,5.7,4.03,25,40,1,25,3,9,21,3,0,6,6,1,29,TX,US,f,Porter,0,0,0,0,0,0,0
3690,Foreman,Porter Robust,18th Street Brewery - Gary Taproom,6.5,4.05,25,40,6,44,4,41,22,2,0,3,15,3,56,IN,US,f,Porter,0,0,0,0,0,0,0
3692,Base Weight,Porter Robust,Shared Brewing,7.0,4.12,25,40,5,57,4,24,27,7,0,6,15,2,56,MO,US,f,Porter,0,0,0,0,0,0,0
3693,Black Cat Porter,Porter Robust,Zero Gravity Craft Brewery / American Flatbread,5.4,3.79,25,40,4,44,4,27,33,5,0,2,17,3,75,VT,US,f,Porter,0,0,0,0,0,0,0
3694,Peanuts And Cracker Jack Porter,Porter Robust,The Mitten Brewing Co.,6.0,4.11,25,40,7,58,8,14,31,2,3,5,13,9,123,MI,US,f,Porter,0,0,0,0,0,0,0
3695,El Robusto,Porter Robust,Busted Sandal Brewing Company,7.4,3.94,25,40,0,1,0,2,6,0,0,0,0,0,5,TX,US,f,Porter,0,0,0,0,0,0,0
3697,Lapatt Robuste Porter,Porter Robust,Brasserie Dunham,6.0,3.79,25,40,4,40,2,31,24,4,0,5,22,5,47,QC,CA,f,Porter,0,0,0,0,0,0,0
3698,Mr. Automatic,Porter Robust,Brew Gentlemen,6.7,4.1,25,40,4,9,2,15,5,6,0,7,9,1,20,PA,US,f,Porter,0,0,0,0,0,0,0
3701,Old Town Porter,Porter Robust,Narrow Gauge Brewing Company,5.7,3.96,25,40,3,18,2,10,12,1,0,2,6,0,20,MO,US,f,Porter,0,0,0,0,0,0,0
3702,Robust Porter,Porter Robust,Bridge Road Brewers,5.2,3.62,25,40,17,93,4,66,67,16,0,14,26,3,124,,AU,f,Porter,0,0,0,0,0,0,0
3705,34 Porter,Porter Robust,Idle Hands Craft Ales,6.7,4.13,25,40,0,29,2,11,20,4,0,3,4,1,26,MA,US,f,Porter,0,0,0,0,0,0,0
3706,Coffee Porter,Porter Robust,Frost Beer Works,6.5,4.14,25,40,3,38,0,35,21,0,0,0,6,7,64,VT,US,f,Porter,0,0,0,0,0,0,0
3709,Karass Robust Porter,Porter Robust,Rare Form Brewing Company,6.6,3.93,25,40,2,10,0,5,4,0,0,0,2,3,9,NY,US,f,Porter,0,0,0,0,0,0,0
3710,What The Phở?,Porter Robust,Marz Community Brewing,6.0,3.23,25,40,1,3,1,1,0,0,0,0,2,9,1,IL,US,f,Porter,0,0,0,0,0,0,0
3711,Robust Porter,Porter Robust,Emmett's Brewing Company,5.5,3.85,25,40,3,35,2,20,18,3,0,4,8,2,38,IL,US,f,Porter,0,0,0,0,0,0,0
3712,Trip Hammer Robust Porter,Porter Robust,Blindman Brewing,6.5,3.96,25,40,10,26,2,17,16,3,2,3,9,8,29,AB,CA,f,Porter,0,0,0,0,0,0,0
3713,Smoked Porter,Porter Smoked,Stone Brewing,5.9,4.03,20,40,11,87,13,78,53,9,0,18,62,76,117,CA,US,f,Smoked,0,0,0,0,0,0,0
3715,Smoked Porter,Porter Smoked,O'Fallon Brewery,6.0,3.9,20,40,6,54,7,18,38,4,0,3,11,88,70,MO,US,f,Smoked,0,0,0,0,0,0,0
3717,Benji'S Chipotle Smoked Imperial Porter,Porter Smoked,Tyranena Brewing Company,7.5,4.03,20,40,9,115,28,31,52,5,0,6,10,173,88,WI,US,f,Smoked,0,0,0,0,0,0,0
3718,Pleasantville Smoked Porter,Porter Smoked,Captain Lawrence Brewing Co.,6.4,4.03,20,40,2,79,11,45,72,13,1,25,27,105,81,NY,US,f,Smoked,0,0,0,0,0,0,0
3719,Coffee And Cigarettes,Porter Smoked,Cellarmaker Brewing Co.,7.6,4.29,20,40,6,88,6,111,46,3,0,1,17,55,139,CA,US,f,Smoked,0,0,0,0,0,0,0
3720,Mesquite Smoked Porter - Msp,Porter Smoked,Ranger Creek Brewing & Distilling,6.1,3.83,20,40,14,112,26,51,69,9,0,20,27,119,93,TX,US,f,Smoked,0,0,0,0,0,0,0
3721,Viven Porter / Viven Smoked Porter,Porter Smoked,Brouwerij Van Viven,7.0,3.94,20,40,14,96,19,79,62,12,0,19,39,82,118,,BE,f,Smoked,0,0,0,0,0,0,0
3722,Leaning Chimney Porter,Porter Smoked,Grey Sail Brewing of Rhode Island,6.0,3.79,20,40,9,80,11,48,44,4,0,3,28,58,91,RI,US,f,Smoked,0,0,0,0,0,0,0
3723,The Big Smoke,Porter Smoked,8 Wired Brewing Co.,6.2,3.88,20,40,19,104,18,60,89,25,0,28,37,118,133,,NZ,f,Smoked,0,0,0,0,0,0,0
3724,Smoked Pigasus,Porter Smoked,4 Hands Brewing Co.,6.0,3.83,20,40,15,94,8,32,129,9,0,3,17,96,148,MO,US,f,Smoked,0,0,0,0,0,0,0
3725,Imperial Coffee And Cigarettes,Porter Smoked,Cellarmaker Brewing Co.,10.4,4.4,20,40,10,59,11,86,31,0,1,1,14,43,111,CA,US,f,Smoked,0,0,0,0,0,0,0
3727,Smog Rocket,Porter Smoked,Beavertown Brewery,5.4,3.92,20,40,10,86,14,52,65,9,0,11,40,92,102,GB2,GB,f,Smoked,0,0,0,0,0,0,0
3728,Nightcall,Porter Smoked,Karben4 Brewing,6.5,3.87,20,40,2,26,5,9,20,4,0,2,1,30,42,WI,US,f,Smoked,0,0,0,0,0,0,0
3729,Smoking Mirror Porter,Porter Smoked,Quest Brewing Co.,5.5,3.7,20,40,3,47,7,18,21,3,0,4,13,60,59,SC,US,f,Smoked,0,0,0,0,0,0,0
3730,Smoke Signal,Porter Smoked,Swamp Head Brewery,6.8,3.96,20,40,3,44,2,23,32,6,0,4,14,78,51,FL,US,f,Smoked,0,0,0,0,0,0,0
3731,Double Porter Smoked,Porter Smoked,Rock Art Brewery,8.0,3.75,20,40,22,70,24,60,59,23,0,19,45,86,100,VT,US,f,Smoked,0,0,0,0,0,0,0
3732,Bourbon Barrel Vanilla Smoked Porter,Porter Smoked,Brewery Ommegang,8.9,4.19,20,40,11,101,52,33,87,14,0,27,14,106,127,NY,US,f,Smoked,0,0,0,0,0,0,0
3734,Up In Smoke Smoked Porter,Porter Smoked,Fat Head's Brewery & Saloon,5.7,3.89,20,40,6,66,5,28,23,1,1,3,6,102,61,OH,US,f,Smoked,0,0,0,0,0,0,0
3735,Smoked Porter (20%),Porter Smoked,Pipeworks Brewing Company,7.0,3.87,20,40,13,54,3,17,36,4,0,6,5,83,61,IL,US,f,Smoked,0,0,0,0,0,0,0
3736,Smoked Porter,Porter Smoked,Brewery Ommegang,7.6,3.96,20,40,10,121,8,45,75,8,1,7,37,93,124,NY,US,f,Smoked,0,0,0,0,0,0,0
3737,Smoked Porter,Porter Smoked,Choc Beer Co. / Pete's Place,7.0,4.0,20,40,6,79,5,27,46,8,4,12,8,124,64,OK,US,f,Smoked,0,0,0,0,0,0,0
3738,Campfire Smoked Porter,Porter Smoked,Throwback Brewery,6.4,3.75,20,40,12,90,4,62,49,7,1,2,28,110,106,NH,US,f,Smoked,0,0,0,0,0,0,0
3739,Jalapeno Smoked Porter,Porter Smoked,Country Boy Brewing,6.8,4.06,20,40,7,22,8,22,8,2,0,2,15,65,26,KY,US,f,Smoked,0,0,0,0,0,0,0
3740,Thor'S Smoked Hot Pepper Imperial Porter,Porter Smoked,HammerHeart Brewing Company,9.5,4.25,20,40,4,56,22,28,31,0,0,1,8,78,66,MN,US,f,Smoked,0,0,0,0,0,0,0
3742,Smokebrush Porter,Porter Smoked,Bristol Brewing Company,6.3,3.65,20,40,8,80,6,54,55,9,0,14,25,64,99,CO,US,f,Smoked,0,0,0,0,0,0,0
3744,Smokehouse Porter,Porter Smoked,Northbound Brewpub,6.2,4.03,20,40,2,34,2,8,23,4,0,1,7,34,35,MN,US,f,Smoked,0,0,0,0,0,0,0
3745,Smoke N' Burn,Porter Smoked,Fat Head's Brewery & Saloon,8.5,4.07,20,40,1,32,5,21,12,0,0,0,4,43,35,OH,US,f,Smoked,0,0,0,0,0,0,0
3746,Vermont Smoked Porter,Porter Smoked,The Vermont Pub & Brewery,5.9,3.97,20,40,7,87,10,40,56,14,2,16,30,101,92,VT,US,f,Smoked,0,0,0,0,0,0,0
3747,Big Black Smoke,Porter Smoked,Great Lakes Brewing Co.,6.2,4.13,20,40,7,105,9,32,52,9,0,8,10,74,89,OH,US,f,Smoked,0,0,0,0,0,0,0
3748,Smoked Porter,Porter Smoked,Spring House Brewing Company,8.5,3.94,20,40,15,73,20,37,33,13,0,12,25,131,75,PA,US,f,Smoked,0,0,0,0,0,0,0
3749,Smoked Porter,Porter Smoked,Feral Brewing Co.,4.7,3.52,20,40,1,41,7,30,25,3,2,5,14,45,54,,AU,f,Smoked,0,0,0,0,0,0,0
3751,Shake A Paw Smoked Porter,Porter Smoked,Yellow Dog Brewing,5.0,3.95,20,40,4,18,1,16,17,4,0,2,8,14,26,BC,CA,f,Smoked,0,0,0,0,0,0,0
3753,Stagecoach Smoked Porter,Porter Smoked,Stagecoach Brewing Company,0.0,3.92,20,40,7,71,4,28,37,9,0,6,10,49,68,MN,US,f,Smoked,0,0,0,0,0,0,0
3754,Smoked Porter,Porter Smoked,"Middle Ages Brewing Co., Ltd.",5.0,3.28,20,40,4,18,0,3,10,1,0,1,2,33,22,NY,US,f,Smoked,0,0,0,0,0,0,0
3755,"Porter, Smoked",Porter Smoked,COAST Brewing Company,5.8,4.13,20,40,12,93,9,35,48,3,0,7,17,101,102,SC,US,f,Smoked,0,0,0,0,0,0,0
3756,Up In Smoke Imperial Smoked Porter,Porter Smoked,Fat Head's Brewery & Saloon,9.0,3.99,20,40,3,29,9,19,13,0,0,0,5,28,35,OH,US,f,Smoked,0,0,0,0,0,0,0
3757,Smoked Porter,Porter Smoked,Uncle Leo's Brewery,6.8,3.86,20,40,0,5,0,2,0,0,0,0,2,5,4,NS,CA,f,Smoked,0,0,0,0,0,0,0
3758,Moho Smoked Porter,Porter Smoked,Three Heads Brewing,6.4,3.82,20,40,0,9,1,5,2,0,0,0,1,12,10,NY,US,f,Smoked,0,0,0,0,0,0,0
3759,"Smoke On The Porter, Fire In The Rye",Porter Smoked,To Øl,13.2,4.16,20,40,1,37,9,13,28,2,0,1,2,49,51,,DK,f,Smoked,0,0,0,0,0,0,0
3760,Smoked Porter,Porter Smoked,Captain Lawrence Brewing Co.,6.0,3.81,20,40,2,7,0,5,4,0,0,0,3,12,12,NY,US,f,Smoked,0,0,0,0,0,0,0
3761,Smoked Porter,Porter Smoked,Davidson Brothers Restaurant & Brewery,5.2,3.46,20,40,1,46,3,8,29,0,0,0,8,34,49,NY,US,f,Smoked,0,0,0,0,0,0,0
3762,Rcw 70.160 Smoked Porter,Porter Smoked,Three Magnets Brewing,7.8,4.13,20,40,0,22,2,8,15,3,0,3,2,16,24,WA,US,f,Smoked,0,0,0,0,0,0,0
3763,Pumking,Pumpkin Beer,Southern Tier Brewing Company,8.6,4.13,5,70,6,24,16,17,20,7,3,65,20,51,47,NY,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3764,Punkin Ale,Pumpkin Beer,Dogfish Head Craft Brewery,7.0,3.95,5,70,13,44,16,11,51,13,0,78,18,71,50,DE,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3766,Pumpkinhead Ale,Pumpkin Beer,Shipyard Brewing Company,4.5,3.03,5,70,19,26,11,15,28,20,1,117,16,100,58,ME,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3767,Imperial Pumpkin Ale,Pumpkin Beer,Weyerbacher Brewing Co.,8.0,3.92,5,70,7,42,25,10,44,12,0,95,9,138,48,PA,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3770,Post Road Pumpkin Ale,Pumpkin Beer,Brooklyn Brewery,5.0,3.5,5,70,16,23,11,13,16,15,1,93,16,66,46,NY,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3771,Pumpkin Ale,Pumpkin Beer,Smuttynose Brewing Company,5.9,3.71,5,70,13,23,4,29,33,24,2,96,36,78,37,NH,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3772,Pugsley'S Signature Series: Smashed Pumpkin,Pumpkin Beer,Shipyard Brewing Company,9.0,3.78,5,70,9,37,48,8,42,17,1,77,16,61,51,ME,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3774,Rumpkin,Pumpkin Beer,Avery Brewing Company,16.3,4.13,5,70,7,40,78,13,83,11,0,72,5,79,53,CO,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3775,Good Gourd Imperial Pumpkin Ale,Pumpkin Beer,Cigar City Brewing,8.5,4.29,5,70,4,54,19,22,50,14,1,108,29,122,57,FL,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3776,Night Owl Pumpkin Ale,Pumpkin Beer,Elysian Brewing Company,6.7,3.97,5,70,11,47,7,14,36,13,2,92,19,118,40,WA,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3778,Buffalo Bill'S Pumpkin Ale,Pumpkin Beer,Buffalo Bill's Brewery,6.0,3.0,5,70,4,41,5,12,16,7,0,84,14,85,35,CA,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3779,Saranac Pumpkin Ale,Pumpkin Beer,Matt Brewing Company / Saranac Brewery,5.4,3.42,5,70,5,24,1,8,26,8,0,74,8,59,42,NY,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3780,Ufo Pumpkin,Pumpkin Beer,Harpoon Brewery & Beer Hall,5.9,3.62,5,70,9,37,8,15,43,18,5,90,27,75,59,MA,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3781,Punk'N Harvest Pumpkin Ale,Pumpkin Beer,Uinta Brewing Company,4.0,3.4,5,70,10,32,10,16,35,14,0,87,20,91,63,UT,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3782,Pumpkinator,Pumpkin Beer,Saint Arnold Brewing Company,10.0,4.32,5,70,9,53,22,24,43,2,3,71,7,111,67,TX,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3783,Rogue Farms Pumpkin Patch Ale,Pumpkin Beer,Rogue Ales,6.1,3.87,5,70,9,38,3,12,27,7,0,97,11,113,57,OR,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3784,La Parcela,Pumpkin Beer,Jolly Pumpkin Artisan Ales,6.0,3.89,5,70,38,43,8,22,25,119,1,125,13,74,37,MI,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3786,The Great Pumpkin,Pumpkin Beer,Elysian Brewing Company,8.4,4.15,5,70,11,31,15,5,33,23,2,117,7,102,37,WA,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3787,Frog'S Hollow Double Pumpkin Ale,Pumpkin Beer,Hoppin' Frog Brewery,8.4,3.87,5,70,11,29,19,16,41,19,1,88,13,75,23,OH,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3788,Pumpkin Ale,Pumpkin Beer,Whole Hog Beer,7.0,4.18,5,70,15,51,17,10,58,13,0,120,13,132,88,WI,US,f,Pumpkin Beer,0,0,0,0,0,0,0
3789,Fall Hornin',Pumpkin Beer,Anderson Valley Brewing Company,6.0,3.61,5,70,11,60,8,17,43,7,1,75,28,71,77,CA,US,f,Pumpkin Beer,0,0,0,0,0,0,0
